Id,SalePrice
1695,169414.73776966706
1696,280200.05635460484
1697,167833.9217047151
1698,349453.4654377605
1699,320491.5404824659
1700,261869.1579499169
1701,284085.6694670384
1702,239142.73161891222
1703,235014.37142228533
1704,273574.18209196243
1705,243578.83740763608
1706,442991.33820335555
1707,208138.97147904622
1708,202807.76638749967
1709,260726.3141951975
1710,215859.14942996085
1711,287808.9624877223
1712,254881.56522837598
1713,285147.01204256807
1714,254820.0103566669
1715,216474.45516241802
1716,175915.26010055383
1717,175845.16747313822
1718,143034.99874648312
1719,218073.9244909239
1720,244505.16394291807
1721,168310.35222989664
1722,134172.480923541
1723,162173.1155783146
1724,198293.72002582205
1725,238734.7239039659
1726,183994.85754734755
1727,151013.19372679084
1728,187548.7565248097
1729,160507.44701728685
1730,125112.49658356198
1731,115198.8066530127
1732,127048.96746024521
1733,108048.51358751424
1734,126230.26986365324
1735,123951.67619376963
1736,101444.23744246451
1737,270000.09417001967
1738,261213.20653070314
1739,206087.64975985148
1740,205592.0120268409
1741,183064.33138963784
1742,179133.0219703157
1743,182511.40404073882
1744,338164.6306859694
1745,231487.620690248
1746,202615.97520265353
1747,225627.3300162022
1748,205120.43483198454
1749,152549.5923187399
1750,124896.33945502144
1751,243671.58648630622
1752,109395.49854191171
1753,154389.14308159245
1754,197681.35443949694
1755,172841.45528723815
1756,123115.56442722827
1757,119454.8669604001
1758,147154.67971271006
1759,166343.48378962794
1760,160393.31519926045
1761,148093.48231844802
1762,181504.34461962714
1763,209721.39335064185
1764,124479.58807066556
1765,185563.13884541782
1766,194557.20562068553
1767,215211.55912328677
1768,137811.69544457743
1769,171143.7822120355
1770,148947.51536706017
1771,121183.36701799309
1772,143026.79152744668
1773,120057.99793821234
1774,146497.29200796149
1775,143932.7694869638
1776,134380.6987233604
1777,113660.76659371855
1778,130865.94487322196
1779,119931.11169427945
1780,169233.9529425137
1781,131723.39492431178
1782,82814.69356111845
1783,134690.5815275809
1784,104928.97526837382
1785,132536.12573539792
1786,140406.11741196847
1787,155586.85672806986
1788,60012.46698455525
1789,93960.90289070313
1790,85292.74587397501
1791,175037.09736867604
1792,153161.19583616898
1793,129640.59581666593
1794,144008.45107568524
1795,141429.72792343138
1796,127857.30041066783
1797,108514.65280506287
1798,120876.73912026169
1799,109296.49689367585
1800,137219.35780187047
1801,117304.28396732584
1802,125951.42420714584
1803,155772.80289981115
1804,131731.25357791779
1805,132424.26527476468
1806,112818.2476079726
1807,139066.14819778097
1808,129700.09395724848
1809,131514.05471979358
1810,141218.9863156364
1811,82989.95354655979
1812,109989.50692355666
1813,116239.60015766128
1814,102505.62597011522
1815,55433.553551134246
1816,97443.3502014649
1817,128562.42110059537
1818,160478.22790273206
1819,123020.62165003049
1820,74868.1211640164
1821,122724.92824107129
1822,153417.6163528487
1823,59618.922736751745
1824,131782.47498013318
1825,141155.1794980936
1826,114568.63726719348
1827,104748.75126852085
1828,130169.92494489368
1829,129658.59970852299
1830,143484.46651059864
1831,142614.71560011787
1832,80587.1808567563
1833,141657.6907444275
1834,119477.080945129
1835,129054.98259377632
1836,116010.15640475572
1837,86528.84339014596
1838,135575.3852124329
1839,84336.35513323944
1840,144540.08049834042
1841,131409.64301464602
1842,111015.8174878698
1843,120046.32068578541
1844,146619.58392923008
1845,158363.0330889078
1846,161687.94577012895
1847,196786.9929625606
1848,56962.16003917415
1849,107030.09923863214
1850,119541.1329832679
1851,163757.4796874554
1852,119828.77265116772
1853,131461.83236047105
1854,174367.30081259058
1855,163102.68233364844
1856,236542.38455296945
1857,124749.11410893926
1858,123490.16093208309
1859,113739.42081232117
1860,134076.59266726908
1861,112951.93037454285
1862,296654.6487125669
1863,273385.8048283946
1864,273493.51287698717
1865,361704.7855979251
1866,346960.3509921001
1867,214332.59162971078
1868,281796.0429172396
1869,198697.37740037186
1870,225666.91265018727
1871,248389.7033431208
1872,172450.79633935136
1873,258595.20687863763
1874,141619.54193093532
1875,199227.12740281443
1876,199105.67056792852
1877,214721.65746308782
1878,195069.05407959607
1879,129772.84214684462
1880,120936.81500643355
1881,247703.03149921223
1882,240225.3601831221
1883,181828.1228277866
1884,210335.37255946785
1885,230884.2234358302
1886,286312.2539747736
1887,219774.304768858
1888,258693.4505461498
1889,172734.09385732753
1890,105659.95240043002
1891,131015.43695706305
1892,97255.27562320566
1893,131745.72518586085
1894,129370.09988881856
1895,138421.17715390385
1896,128640.33790016882
1897,96528.914332505
1898,112853.50597784857
1899,163746.81996571022
1900,145894.9991643069
1901,182822.2875246898
1902,189586.14175971734
1903,222922.18013263764
1904,150730.46411496634
1905,193834.90790919555
1906,124591.48848519725
1907,221323.67866834623
1908,104345.24360275581
1909,133081.1844762972
1910,113266.83278103483
1911,255134.56410442965
1912,352407.3902908019
1913,141137.33307643945
1914,59744.24873336619
1915,335165.85667496384
1916,61928.50779452629
1917,241028.55232413634
1918,143642.56886225793
1919,179481.93944632952
1920,147306.60131212178
1921,387427.9857603198
1922,326544.9624741854
1923,235309.65056938402
1924,233760.5082815957
1925,192221.8207613394
1926,372778.9722641169
1927,132678.2696348593
1928,161962.06194371305
1929,116167.64206066476
1930,141999.33808546272
1931,130126.95679492751
1932,139763.12875510156
1933,161448.3893921872
1934,178677.15102447692
1935,172315.86727282937
1936,199108.02818130763
1937,181671.51649022812
1938,173776.66362951024
1939,240452.98775413883
1940,197572.71288882167
1941,163271.72045692208
1942,181023.33872404706
1943,218766.73539280216
1944,386933.0353449171
1945,432767.96879092994
1946,147571.82795126323
1947,338416.8928005092
1948,174281.41517766274
1949,267436.9232025839
1950,176772.0078915217
1951,255280.08854066313
1952,218021.3883517584
1953,171741.91364184275
1954,177921.8710406412
1955,135817.7135744893
1956,278173.6972691527
1957,153692.56375450955
1958,266227.8608047293
1959,142048.47567219916
1960,107522.08812596198
1961,125537.518860353
1962,98781.6715636804
1963,102378.85000225411
1964,109240.74879728968
1965,136784.61199136576
1966,129041.92838777794
1967,302521.548547824
1968,417815.68794767885
1969,398317.3858233587
1970,407048.43812050234
1971,482413.1751737794
1972,367582.2552016269
1973,272402.5366876178
1974,346919.96236442094
1975,523169.5729513157
1976,275188.1986775452
1977,348050.43736684055
1978,348374.6230368165
1979,327258.41350530373
1980,201135.52237755363
1981,345782.701962325
1982,212953.08688922282
1983,191387.68119288157
1984,171388.53133821898
1985,238013.01256142312
1986,225256.22070315861
1987,191939.838182448
1988,169305.07991906354
1989,192530.49392053403
1990,203351.68592390657
1991,224632.3655776248
1992,211621.2601252975
1993,161600.75743158805
1994,225075.3959971793
1995,179233.55358856707
1996,252969.9892057961
1997,323427.1205239867
1998,313193.9817498867
1999,286278.97240939806
2000,297933.95841338014
2001,294214.18344461016
2002,239519.31266479954
2003,256764.57594252843
2004,287472.3421582122
2005,223297.70523034365
2006,224000.1819724411
2007,248094.01405299126
2008,219404.69172486756
2009,209855.76739954273
2010,190115.05686841317
2011,150279.68700282974
2012,172157.618266037
2013,180383.3983018682
2014,189780.79076678204
2015,222675.02564954388
2016,192052.93173545404
2017,200528.1051461491
2018,122803.1697743174
2019,125130.0556090437
2020,105630.758910038
2021,100454.86072570355
2022,199992.72039025524
2023,157046.7774825449
2024,288885.86569931236
2025,354281.81356722314
2026,170115.08999898052
2027,160924.53036936568
2028,149823.68518330218
2029,166766.3132526431
2030,274787.6802427984
2031,232902.2179929622
2032,261007.34790048492
2033,262540.7852940456
2034,180223.33944978708
2035,225915.21200465353
2036,208711.80544438583
2037,219814.31750824684
2038,356082.9378898518
2039,253833.59535586377
2040,338260.1686593712
2041,257333.91314639433
2042,201050.03367643905
2043,181432.84939177314
2044,172156.44456373923
2045,211032.0532486574
2046,148615.9087930838
2047,139644.23417702265
2048,134321.17106084764
2049,144749.01529519388
2050,179538.5005116357
2051,103997.99852503107
2052,122147.3284979131
2053,145791.38583768392
2054,83615.97116548714
2055,158921.5130041231
2056,137398.74560816927
2057,114199.13348786415
2058,210781.76589981272
2059,142868.87239987976
2060,174168.62899120036
2061,172759.22256801464
2062,133404.37902256765
2063,123665.36028099735
2064,142836.97983554864
2065,120431.5312603505
2066,174770.36120213897
2067,121619.16562350842
2068,145528.8567665254
2069,79555.61557411285
2070,108614.05521953756
2071,87516.25905028357
2072,136285.77838742067
2073,128869.9509567096
2074,180863.33824588908
2075,142689.8658319261
2076,107115.59958585925
2077,158420.54861129305
2078,126160.4441245241
2079,143755.87766519364
2080,115298.00018111277
2081,128344.82673251472
2082,118747.5360534462
2083,156625.7978293358
2084,100959.21232395971
2085,116408.59362027694
2086,108188.46484780766
2087,113567.60180050059
2088,90060.47428475879
2089,89703.10766724768
2090,119339.74293675546
2091,109189.66431642487
2092,112613.93129704766
2093,113421.14935840943
2094,117676.46446075528
2095,144728.01436565132
2096,86728.78013602043
2097,95721.25601417062
2098,150553.81012165244
2099,49056.55372627511
2100,93056.72206147037
2101,107971.56827638893
2102,118398.14469778446
2103,111213.77058850697
2104,139802.4229124779
2105,133719.5164821953
2106,68172.35931419035
2107,171664.44256774697
2108,118392.33927082653
2109,110022.7685800574
2110,123683.08967115561
2111,148801.79725340861
2112,141104.19652662353
2113,128234.21642300258
2114,126846.91142558496
2115,175092.04347515287
2116,110750.265833048
2117,148928.1234038815
2118,136116.55956485283
2119,119129.48281026867
2120,101240.12641389569
2121,91149.47760261928
2122,116125.29150764391
2123,80575.2710878061
2124,168668.09753075262
2125,129753.02468679077
2126,171623.78510078386
2127,178502.33247314766
2128,120847.17261667905
2129,89495.80302941344
2130,125549.08825983926
2131,129412.69534040822
2132,100936.27275644237
2133,120158.18520611343
2134,111422.55767070672
2135,88550.6986527661
2136,83855.57195860616
2137,99126.45055944863
2138,149279.59220613842
2139,152239.06349708312
2140,135445.54287689296
2141,151856.60328489752
2142,131768.08467743255
2143,150095.86398426935
2144,118776.86485708493
2145,131426.55291821616
2146,164374.8275395162
2147,151606.2947874576
2148,129399.81620013213
2149,137340.9616871015
2150,242219.75402760628
2151,118316.79145157002
2152,174245.1395188502
2153,160335.229011973
2154,98496.44283431147
2155,129596.7702249318
2156,252706.29038100873
2157,229010.22901795898
2158,251679.2439661203
2159,228810.62661596228
2160,185770.39484688354
2161,227643.8666572333
2162,388236.44788204896
2163,354402.88467996765
2164,261533.48852752874
2165,244289.3455235381
2166,144140.5711309838
2167,221179.91777506008
2168,199589.5114978457
2169,200508.64014498662
2170,226391.21445209804
2171,161054.91761816997
2172,127813.89419533663
2173,185379.87127004034
2174,218498.45056655165
2175,298428.6184641552
2176,315636.20818222384
2177,234300.19991652772
2178,213852.4907344407
2179,137510.24103682244
2180,220043.79654847304
2181,194234.19294595718
2182,215990.4585000564
2183,183787.1198428671
2184,118320.47047198925
2185,137367.239401536
2186,117727.31435992842
2187,149348.8567467921
2188,141352.3606195484
2189,266946.2297082937
2190,74410.90421130943
2191,76834.70259141854
2192,89567.14434231125
2193,111290.06337181998
2194,93400.73565364083
2195,112605.27283150482
2196,99992.42705788024
2197,115941.33891450666
2198,151934.80359639917
2199,157933.85581871506
2200,162320.67054773722
2201,153137.93138720305
2202,222177.06899390786
2203,155138.0672114096
2204,192596.72426902005
2205,140114.68168636254
2206,132336.73712112458
2207,207851.65478033992
2208,270390.97427832364
2209,262933.3602851795
2210,117007.96468542037
2211,113001.78763454776
2212,108407.26534386893
2213,101520.39341438748
2214,123082.45199595568
2215,91325.8095079748
2216,147604.07787838014
2217,39846.80238339715
2218,79389.16761700256
2219,74388.73063070796
2220,68250.09362959156
2221,335165.85667496384
2222,303539.2239262896
2223,289186.99866321293
2224,207228.2827375297
2225,117639.2805941419
2226,179947.4543387122
2227,186644.55292181045
2228,270888.8446941218
2229,254358.07889180098
2230,151468.7646098077
2231,215343.22760658377
2232,171528.70692503618
2233,197138.67733223396
2234,235976.41987612683
2235,220768.4050440533
2236,248555.60980168666
2237,288529.9629509058
2238,197768.59073234277
2239,104742.18354372995
2240,152165.48536269137
2241,164247.64433028066
2242,122315.61062349187
2243,129385.85313451473
2244,103033.84625355779
2245,98555.95419863108
2246,157392.53854544106
2247,111387.07008652811
2248,115852.36968014388
2249,110576.84680708438
2250,122874.3912126147
2251,112000.65679902141
2252,180704.90830663283
2253,158723.4598715268
2254,182854.11086822744
2255,178383.5916320854
2256,174416.32968732348
2257,201989.30400286542
2258,158721.04894964193
2259,168957.4756578323
2260,137698.30365370386
2261,198451.26002197343
2262,213348.20141654913
2263,397135.1806261271
2264,532931.3415041063
2265,157043.05471124753
2266,316467.74214668124
2267,371027.659682166
2268,471578.5929465428
2269,145719.53355000683
2270,195543.60307021858
2271,210865.7729192808
2272,206649.4338747415
2273,160670.85372598935
2274,185228.44848022968
2275,150630.74887038473
2276,188608.04676941776
2277,178996.86892080263
2278,152234.06171312192
2279,139142.33656367875
2280,108204.95187594404
2281,144368.94548852064
2282,164142.42956475672
2283,111618.58156436161
2284,124543.86066188925
2285,128235.60562508616
2286,122063.5909037106
2287,392217.6846883285
2288,265791.11975936533
2289,374403.33273525414
2290,463322.1588971825
2291,338059.13404800853
2292,468165.0404461544
2293,492622.30562690634
2294,400594.5891102007
2295,490582.4934570693
2296,287005.56096136355
2297,374149.03415511106
2298,365918.3210160552
2299,339545.6613241903
2300,330985.43335247843
2301,328473.44074656564
2302,253378.23157584347
2303,245032.86901194387
2304,259123.5767680102
2305,197553.2200253578
2306,188394.12580231688
2307,203760.11185797557
2308,219300.34027097738
2309,293226.63989690214
2310,200738.28961113564
2311,204204.7003064621
2312,176409.68853183463
2313,169132.5823802785
2314,181065.06189798628
2315,178792.61845320434
2316,198922.47769502513
2317,198759.4965213674
2318,183013.10552541813
2319,188563.93970193277
2320,176460.22117252066
2321,250306.05182869185
2322,187379.6666687784
2323,205359.90264549386
2324,189955.6048810075
2325,213013.1117240797
2326,181621.96321674454
2327,196630.34465305484
2328,223163.31216033924
2329,189609.55876093206
2330,176204.06905816452
2331,342614.82742112345
2332,409290.00478342327
2333,329745.3624929159
2334,263027.3095653615
2335,297285.2889923854
2336,311667.7061113102
2337,191982.4509629633
2338,263658.33397742576
2339,210670.8424801085
2340,400269.44200869504
2341,203772.69229408147
2342,242855.52857926933
2343,229820.99968221388
2344,218230.98894633644
2345,235323.9354672676
2346,215567.76191930563
2347,202701.9170956592
2348,258145.79131726766
2349,196141.82557445863
2350,314021.91488512553
2351,267848.48564537184
2352,255425.53523288693
2353,231150.07253146218
2354,143197.07696537825
2355,153295.31292097477
2356,155223.31108620096
2357,182080.0407824954
2358,214661.39495274384
2359,131249.58588156718
2360,112410.51134263119
2361,139729.6179522006
2362,286805.60813539836
2363,150266.91273821148
2364,146971.17232355115
2365,210817.2091002308
2366,189633.87029008006
2367,221200.5343006387
2368,215979.0364631449
2369,212465.43935132702
2370,161358.5904023845
2371,169300.4986096937
2372,194076.549096483
2373,285811.925924635
2374,346844.10378639854
2375,257515.5033732209
2376,332152.2322458286
2377,360834.927577342
2378,149309.31203809034
2379,196059.74668271779
2380,148484.06967845303
2381,173228.7603603526
2382,203596.71077733042
2383,193227.65550506784
2384,237455.29599229584
2385,161336.90903539746
2386,133157.61311466727
2387,136389.6758671698
2388,93750.39232141043
2389,123773.69269187292
2390,161108.55416295124
2391,144479.9832689313
2392,107150.24992665587
2393,169047.66937778294
2394,151254.4680451537
2395,205105.07312709483
2396,136799.39062336416
2397,230077.689965727
2398,115761.0341124883
2399,72553.28031191972
2400,65726.00657989486
2401,120668.29515643406
2402,141650.14898910606
2403,147489.81286750958
2404,156827.67480000848
2405,162533.85000867533
2406,134497.6709418675
2407,122844.97263268344
2408,144256.30061409643
2409,115489.83729399584
2410,167280.241932886
2411,115188.93600724638
2412,153354.92506014576
2413,133527.55652398767
2414,152536.1837853304
2415,136972.93698256245
2416,134802.45285261463
2417,125625.80751472482
2418,132222.6003569236
2419,130293.48015579281
2420,125804.73706231592
2421,144261.4120216173
2422,105170.53703541274
2423,121703.6365656513
2424,151337.12639940772
2425,186277.67013576088
2426,115010.21717221873
2427,128013.85927619238
2428,193322.26338498597
2429,104259.45995014133
2430,126422.15758447492
2431,115715.6745967822
2432,141207.70879576125
2433,140481.98071600636
2434,140133.44055835204
2435,153430.25483506775
2436,104808.56438982296
2437,105889.6935875952
2438,127100.64079680119
2439,99096.75520194108
2440,124500.53444088028
2441,88469.41547333996
2442,95078.72640846467
2443,125713.21520853542
2444,121983.33046032679
2445,87641.93800682214
2446,138429.73541089718
2447,169354.80826809193
2448,123376.17169542487
2449,109765.63186329162
2450,157985.24905253868
2451,103276.7456848587
2452,194710.35461395318
2453,93458.42306065578
2454,104908.9477628976
2455,100186.77703591262
2456,146391.71667802992
2457,138861.22704357168
2458,140636.38432937113
2459,108315.00529037559
2460,147236.992560165
2461,124689.44462217548
2462,128438.68712028748
2463,141473.78864068948
2464,169110.00950579514
2465,140250.32961789964
2466,125662.00594296568
2467,117146.80802930568
2468,92027.99886753304
2469,94584.92131176895
2470,189875.99895523774
2471,178557.5767038157
2472,162957.50385765874
2473,109030.0705385422
2474,76689.49163807894
2475,205391.5017853772
2476,114435.68626176051
2477,138698.90032679346
2478,162026.69751947685
2479,121192.6302196692
2480,132376.32660358946
2481,119273.12626984633
2482,114898.69875279379
2483,106523.6723116607
2484,119077.6463768945
2485,131997.04305743528
2486,164769.41582991494
2487,160775.1158979408
2488,151967.69377805764
2489,163113.4482827661
2490,130631.75539066936
2491,76723.84715054638
2492,201900.96608297853
2493,165587.52489262278
2494,145471.39022040513
2495,86303.97112392119
2496,246155.6965199808
2497,161865.10396325588
2498,109346.14535983116
2499,82144.6476228927
2500,110116.41553388817
2501,147665.94417901916
2502,122843.03240409475
2503,89982.95690538702
2504,162581.22290531464
2505,240559.53158407286
2506,243877.95830478362
2507,271547.0577253312
2508,244374.36785138416
2509,210871.67961158598
2510,207186.136226437
2511,170923.39927890705
2512,211424.04480207298
2513,224485.3700774959
2514,264995.68496380025
2515,152987.55657289436
2516,175282.09284557667
2517,141950.2144799347
2518,156420.51703765805
2519,246072.59188131965
2520,219175.43757468046
2521,187983.12271612757
2522,226100.31536051922
2523,119618.27043370793
2524,143966.31987584475
2525,121708.2321883591
2526,144847.1967554461
2527,118339.64916048165
2528,125393.47909208643
2529,158017.6186950749
2530,116229.10320513796
2531,259915.30740822692
2532,223685.01235473482
2533,193855.70500859
2534,257257.64531096126
2535,294826.5988395904
2536,235334.0295209501
2537,252405.0093218446
2538,183236.67953365255
2539,185911.48282959487
2540,177066.07864590432
2541,176442.64148332708
2542,162785.70967816742
2543,121628.24846081767
2544,118318.42102032485
2545,143071.20026388965
2546,119232.91035961498
2547,123237.32530464434
2548,133261.5540904673
2549,151893.85269417646
2550,740380.2548110515
2551,144517.7623853702
2552,122173.43052214969
2553,78506.29500169314
2554,90361.07184578558
2555,111691.20548476369
2556,98843.08915214373
2557,109872.12580035742
2558,120150.35061300691
2559,160031.06188879546
2560,152304.4040694237
2561,136854.7601359924
2562,144622.77561192884
2563,141291.18912745992
2564,213832.26536522942
2565,145222.46307623535
2566,175170.48241201692
2567,159701.41531449073
2568,196399.4560559033
2569,235041.72620813828
2570,115348.47087950559
2571,201956.6286518674
2572,159215.71295258115
2573,248320.85855866206
2574,361862.02465183806
2575,124013.58883265754
2576,95118.68413888889
2577,154193.15086818035
2578,73325.90739555526
2579,60516.47516364745
2580,95781.29890976625
2581,101173.82226228622
2582,106766.09022784799
2583,297661.6239824456
2584,185518.2916398925
2585,184667.26578903772
2586,219990.51958937108
2587,195660.95486422238
2588,151445.4486523974
2589,151441.8265982963
2590,184808.28026981265
2591,227760.5058649961
2592,212539.8275751157
2593,248151.60201301822
2594,177042.94944733212
2595,202867.02023454182
2596,275461.7374662399
2597,172195.50980488368
2598,283275.8155045729
2599,352350.1845264069
2600,144192.92653392238
2601,130355.31618988543
2602,89916.84059100653
2603,95551.4050568739
2604,97411.79562521259
2605,91899.74358702303
2606,141678.9751248153
2607,183977.40867702875
2608,166096.671643378
2609,154623.15459548438
2610,105521.0334859548
2611,123148.50095698531
2612,148195.62330575593
2613,119072.0072929863
2614,120762.45513362689
2615,166478.50070761272
2616,145548.42307881685
2617,186121.0785878922
2618,207052.35266930299
2619,196917.09485617193
2620,182348.41667726848
2621,166752.63749863073
2622,172249.14364632822
2623,237760.4580561174
2624,300744.3681749825
2625,295107.06497249583
2626,161350.43489836302
2627,163424.41923194553
2628,504011.42364587914
2629,539897.7746207571
2630,402891.5948234853
2631,522282.89539868495
2632,433070.83896843105
2633,315508.39009322727
2634,469842.1814006697
2635,146651.1038289745
2636,171930.0074919964
2637,189171.1311133419
2638,271465.7614386227
2639,191596.07978986154
2640,149751.64532132493
2641,104124.86506611116
2642,169765.81147177232
2643,108655.74777133275
2644,112988.43722610158
2645,108810.58572995936
2646,99704.4567304275
2647,109227.26096546365
2648,139868.27373894493
2649,148810.8253661463
2650,114750.80869539219
2651,134774.37140138407
2652,416761.8462405311
2653,247007.27210405143
2654,263787.93772577826
2655,426022.84196850075
2656,333957.86749859335
2657,377267.0496993141
2658,298302.1967505033
2659,307278.9217335149
2660,376545.6507735029
2661,366897.37794700137
2662,387890.2628581392
2663,297986.3473944165
2664,281637.750816017
2665,329220.62646873965
2666,286831.29431019514
2667,169532.75484063456
2668,180228.18705858526
2669,183473.2067727337
2670,272074.19469158637
2671,188803.2047148724
2672,202813.3583352514
2673,205937.58227033704
2674,210670.68925762965
2675,176715.73202425876
2676,189520.32390651127
2677,198496.02002122792
2678,234807.7129649846
2679,282504.5918794608
2680,300985.5420663929
2681,406337.17460021836
2682,324926.5349677895
2683,544995.6442083921
2684,320734.1991272681
2685,328073.0071480103
2686,247907.68595154618
2687,296753.0141322651
2688,221607.183771464
2689,210794.9653427207
2690,431876.1637707822
2691,191942.96404121324
2692,145025.67465684636
2693,202801.38492784087
2694,150447.94170711903
2695,190671.91128724586
2696,182765.1723224495
2697,179975.44645070157
2698,203090.1488763043
2699,172225.21112354074
2700,153125.6695525056
2701,159988.41891074128
2702,118326.28178565968
2703,128610.64858275716
2704,135886.1454066052
2705,117410.55220745107
2706,107009.45349469963
2707,125170.81177110708
2708,131918.3416104888
2709,105735.94318440204
2710,122692.96362046445
2711,264486.8597887717
2712,374498.12386641535
2713,160217.9484104272
2714,149124.78328902757
2715,174996.81183600955
2716,142587.4901379574
2717,203289.50180132827
2718,210468.91113273017
2719,157596.27916142103
2720,176453.72078015655
2721,136817.00242150668
2722,163479.38682242078
2723,128260.43790373798
2724,128790.37423073006
2725,130260.78471373503
2726,139487.58091542474
2727,159459.75636506348
2728,187636.0871656126
2729,146532.0190794711
2730,147392.85193058636
2731,126710.13366088032
2732,133737.80650857132
2733,148271.42261734896
2734,118496.45420304593
